79,0,0,1,0,0,1,1,1,1
80,0,0,1,0,1,0,0,0,0
81,0,0,1,0,1,0,0,0,1
82,0,0,1,0,1,0,0,1,0
83,0,0,1,0,1,0,0,1,1
84,0,0,1,0,1,0,1,0,0
85,0,0,1,0,1,0,1,0,1
86,0,0,1,0,1,0,1,1,0
87,0,0,1,0,1,0,1,1,1
88,0,0,1,0,1,1,0,0,0
89,0,0,1,0,1,1,0,0,1
90,0,0,1,0,1,1,0,1,0
91,0,0,1,0,1,1,0,1,1
92,0,0,1,0,1,1,1,0,0
93,0,0,1,0,1,1,1,0,1
94,0,0,1,0,1,1,1,1,0
95,0,0,1,0,1,1,1,1,1
96,0,0,1,1,0,0,0,0,0
97,0,0,1,1,0,0,0,0,1
98,0,0,1,1,0,0,0,1,0
99,0,0,1,1,0,0,0,1,1
100,0,0,1,1,0,0,1,0,0
101,0,0,1,1,0,0,1,0,1
102,0,0,1,1,0,0,1,1,0
103,0,0,1,1,0,0,1,1,1
104,0,0,1,1,0,1,0,0,0
105,0,0,1,1,0,1,0,0,1
106,0,0,1,1,0,1,0,1,0
107,0,0,1,1,0,1,0,1,1
108,0,0,1,1,0,1,1,0,0
109,0,0,1,1,0,1,1,0,1
110,0,0,1,1,0,1,1,1,0
111,0,0,1,1,0,1,1,1,1
112,0,0,1,1,1,0,0,0,0
113,0,0,1,1,1,0,0,0,1
114,0,0,1,1,1,0,0,1,0
115,0,0,1,1,1,0,0,1,1
116,0,0,1,1,1,0,1,0,0
117,0,0,1,1,1,0,1,0,1
118,0,0,1,1,1,0,1,1,0
119,0,0,1,1,1,0,1,1,1
120,0,0,1,1,1,1,0,0,0
121,0,0,1,1,1,1,0,0,1
122,0,0,1,1,1,1,0,1,0
123,0,0,1,1,1,1,0,1,1
124,0,0,1,1,1,1,1,0,0
125,0,0,1,1,1,1,1,0,1
126,0,0,1,1,1,1,1,1,0
127,0,0,1,1,1,1,1,1,1
128,0,1,0,0,0,0,0,0,0
129,0,1,0,0,0,0,0,0,1
130,0,1,0,0,0,0,0,1,0
131,0,1,0,0,0,0,0,1,1
132,0,1,0,0,0,0,1,0,0
133,0,1,0,0,0,0,1,0,1
134,0,1,0,0,0,0,1,1,0
135,0,1,0,0,0,0,1,1,1
136,0,1,0,0,0,1,0,0,0
137,0,1,0,0,0,1,0,0,1
138,0,1,0,0,0,1,0,1,0
139,0,1,0,0,0,1,0,1,1
140,0,1,0,0,0,1,1,0,0
141,0,1,0,0,0,1,1,0,1
142,0,1,0,0,0,1,1,1,0
143,0,1,0,0,0,1,1,1,1
144,0,1,0,0,1,0,0,0,0
145,0,1,0,0,1,0,0,0,1
146,0,1,0,0,1,0,0,1,0
147,0,1,0,0,1,0,0,1,1
148,0,1,0,0,1,0,1,0,0
149,0,1,0,0,1,0,1,0,1
150,0,1,0,0,1,0,1,1,0
151,0,1,0,0,1,0,1,1,1
152,0,1,0,0,1,1,0,0,0
153,0,1,0,0,1,1,0,0,1
154,0,1,0,0,1,1,0,1,0
155,0,1,0,0,1,1,0,1,1
156,0,1,0,0,1,1,1,0,0
157,0,1,0,0,1,1,1,0,1
158,0,1,0,0,1,1,1,1,0
159,0,1,0,0,1,1,1,1,1
160,0,1,0,1,0,0,0,0,0
161,0,1,0,1,0,0,0,0,1
162,0,1,0,1,0,0,0,1,0
163,0,1,0,1,0,0,0,1,1
164,0,1,0,1,0,0,1,0,0
165,0,1,0,1,0,0,1,0,1
166,0,1,0,1,0,0,1,1,0
167,0,1,0,1,0,0,1,1,1
168,0,1,0,1,0,1,0,0,0
169,0,1,0,1,0,1,0,0,1
170,0,1,0,1,0,1,0,1,0
171,0,1,0,1,0,1,0,1,1
172,0,1,0,1,0,1,1,0,0
173,0,1,0,1,0,1,1,0,1
174,0,1,0,1,0,1,1,1,0
175,0,1,0,1,0,1,1,1,1
176,0,1,0,1,1,0,0,0,0
177,0,1,0,1,1,0,0,0,1
178,0,1,0,1,1,0,0,1,0
179,0,1,0,1,1,0,0,1,1
180,0,1,0,1,1,0,1,0,0
181,0,1,0,1,1,0,1,0,1
182,0,1,0,1,1,0,1,1,0
183,0,1,0,1,1,0,1,1,1
184,0,1,0,1,1,1,0,0,0
185,0,1,0,1,1,1,0,0,1
186,0,1,0,1,1,1,0,1,0
187,0,1,0,1,1,1,0,1,1
188,0,1,0,1,1,1,1,0,0
189,0,1,0,1,1,1,1,0,1
190,0,1,0,1,1,1,1,1,0
191,0,1,0,1,1,1,1,1,1
192,0,1,1,0,0,0,0,0,0
193,0,1,1,0,0,0,0,0,1
194,0,1,1,0,0,0,0,1,0
195,0,1,1,0,0,0,0,1,1
196,0,1,1,0,0,0,1,0,0
197,0,1,1,0,0,0,1,0,1
198,0,1,1,0,0,0,1,1,0
199,0,1,1,0,0,0,1,1,1
200,0,1,1,0,0,1,0,0,0
201,0,1,1,0,0,1,0,0,1
202,0,1,1,0,0,1,0,1,0
203,0,1,1,0,0,1,0,1,1
204,0,1,1,0,0,1,1,0,0
205,0,1,1,0,0,1,1,0,1
206,0,1,1,0,0,1,1,1,0
207,0,1,1,0,0,1,1,1,1
208,0,1,1,0,1,0,0,0,0
209,0,1,1,0,1,0,0,0,1
210,0,1,1,0,1,0,0,1,0
211,0,1,1,0,1,0,0,1,1
212,0,1,1,0,1,0,1,0,0
213,0,1,1,0,1,0,1,0,1
214,0,1,1,0,1,0,1,1,0
215,0,1,1,0,1,0,1,1,1
216,0,1,1,0,1,1,0,0,0
217,0,1,1,0,1,1,0,0,1
218,0,1,1,0,1,1,0,1,0
219,0,1,1,0,1,1,0,1,1
220,0,1,1,0,1,1,1,0,0
221,0,1,1,0,1,1,1,0,1
222,0,1,1,0,1,1,1,1,0
223,0,1,1,0,1,1,1,1,1
224,0,1,1,1,0,0,0,0,0
225,0,1,1,1,0,0,0,0,1
226,0,1,1,1,0,0,0,1,0
227,0,1,1,1,0,0,0,1,1
228,0,1,1,1,0,0,1,0,0
229,0,1,1,1,0,0,1,0,1
230,0,1,1,1,0,0,1,1,0
231,0,1,1,1,0,0,1,1,1
232,0,1,1,1,0,1,0,0,0
233,0,1,1,1,0,1,0,0,1
234,0,1,1,1,0,1,0,1,0
235,0,1,1,1,0,1,0,1,1
236,0,1,1,1,0,1,1,0,0
237,0,1,1,1,0,1,1,0,1
238,0,1,1,1,0,1,1,1,0
239,0,1,1,1,0,1,1,1,1
240,0,1,1,1,1,0,0,0,0
241,0,1,1,1,1,0,0,0,1
242,0,1,1,1,1,0,0,1,0
243,0,1,1,1,1,0,0,1,1
244,0,1,1,1,1,0,1,0,0
245,0,1,1,1,1,0,1,0,1
246,0,1,1,1,1,0,1,1,0
247,0,1,1,1,1,0,1,1,1
248,0,1,1,1,1,1,0,0,0
249,0,1,1,1,1,1,0,0,1
250,0,1,1,1,1,1,0,1,0
251,0,1,1,1,1,1,0,1,1
252,0,1,1,1,1,1,1,0,0
253,0,1,1,1,1,1,1,0,1
254,0,1,1,1,1,1,1,1,0
255,0,1,1,1,1,1,1,1,1
256,1,0,0,0,0,0,0,0,0
257,1,0,0,0,0,0,0,0,1
258,1,0,0,0,0,0,0,1,0
259,1,0,0,0,0,0,0,1,1
260,1,0,0,0,0,0,1,0,0
261,1,0,0,0,0,0,1,0,1
262,1,0,0,0,0,0,1,1,0
263,1,0,0,0,0,0,1,1,1
264,1,0,0,0,0,1,0,0,0
265,1,0,0,0,0,1,0,0,1
266,1,0,0,0,0,1,0,1,0
267,1,0,0,0,0,1,0,1,1
268,1,0,0,0,0,1,1,0,0
269,1,0,0,0,0,1,1,0,1
270,1,0,0,0,0,1,1,1,0
271,1,0,0,0,0,1,1,1,1
272,1,0,0,0,1,0,0,0,0
273,1,0,0,0,1,0,0,0,1
274,1,0,0,0,1,0,0,1,0
275,1,0,0,0,1,0,0,1,1
276,1,0,0,0,1,0,1,0,0
277,1,0,0,0,1,0,1,0,1
278,1,0,0,0,1,0,1,1,0
279,1,0,0,0,1,0,1,1,1
280,1,0,0,0,1,1,0,0,0
281,1,0,0,0,1,1,0,0,1
282,1,0,0,0,1,1,0,1,0
283,1,0,0,0,1,1,0,1,1
284,1,0,0,0,1,1,1,0,0
285,1,0,0,0,1,1,1,0,1
286,1,0,0,0,1,1,1,1,0
287,1,0,0,0,1,1,1,1,1
288,1,0,0,1,0,0,0,0,0
289,1,0,0,1,0,0,0,0,1
290,1,0,0,1,0,0,0,1,0
291,1,0,0,1,0,0,0,1,1
292,1,0,0,1,0,0,1,0,0
293,1,0,0,1,0,0,1,0,1
294,1,0,0,1,0,0,1,1,0
295,1,0,0,1,0,0,1,1,1
296,1,0,0,1,0,1,0,0,0
297,1,0,0,1,0,1,0,0,1
298,1,0,0,1,0,1,0,1,0
299,1,0,0,1,0,1,0,1,1
300,1,0,0,1,0,1,1,0,0
301,1,0,0,1,0,1,1,0,1
302,1,0,0,1,0,1,1,1,0
303,1,0,0,1,0,1,1,1,1
304,1,0,0,1,1,0,0,0,0
305,1,0,0,1,1,0,0,0,1
306,1,0,0,1,1,0,0,1,0
307,1,0,0,1,1,0,0,1,1
308,1,0,0,1,1,0,1,0,0
309,1,0,0,1,1,0,1,0,1
310,1,0,0,1,1,0,1,1,0
311,1,0,0,1,1,0,1,1,1
312,1,0,0,1,1,1,0,0,0
313,1,0,0,1,1,1,0,0,1
314,1,0,0,1,1,1,0,1,0
315,1,0,0,1,1,1,0,1,1
316,1,0,0,1,1,1,1,0,0
317,1,0,0,1,1,1,1,0,1
318,1,0,0,1,1,1,1,1,0
319,1,0,0,1,1,1,1,1,1
320,1,0,1,0,0,0,0,0,0
321,1,0,1,0,0,0,0,0,1
322,1,0,1,0,0,0,0,1,0
323,1,0,1,0,0,0,0,1,1
324,1,0,1,0,0,0,1,0,0
325,1,0,1,0,0,0,1,0,1
326,1,0,1,0,0,0,1,1,0
327,1,0,1,0,0,0,1,1,1
328,1,0,1,0,0,1,0,0,0
329,1,0,1,0,0,1,0,0,1
330,1,0,1,0,0,1,0,1,0
331,1,0,1,0,0,1,0,1,1
332,1,0,1,0,0,1,1,0,0
333,1,0,1,0,0,1,1,0,1
334,1,0,1,0,0,1,1,1,0
335,1,0,1,0,0,1,1,1,1
336,1,0,1,0,1,0,0,0,0
337,1,0,1,0,1,0,0,0,1
338,1,0,1,0,1,0,0,1,0
339,1,0,1,0,1,0,0,1,1
340,1,0,1,0,1,0,1,0,0
341,1,0,1,0,1,0,1,0,1
342,1,0,1,0,1,0,1,1,0
343,1,0,1,0,1,0,1,1,1
344,1,0,1,0,1,1,0,0,0
345,1,0,1,0,1,1,0,0,1
346,1,0,1,0,1,1,0,1,0
347,1,0,1,0,1,1,0,1,1
348,1,0,1,0,1,1,1,0,0
349,1,0,1,0,1,1,1,0,1
350,1,0,1,0,1,1,1,1,0
351,1,0,1,0,1,1,1,1,1
352,1,0,1,1,0,0,0,0,0
353,1,0,1,1,0,0,0,0,1
354,1,0,1,1,0,0,0,1,0
355,1,0,1,1,0,0,0,1,1
356,1,0,1,1,0,0,1,0,0
357,1,0,1,1,0,0,1,0,1
358,1,0,1,1,0,0,1,1,0
359,1,0,1,1,0,0,1,1,1
360,1,0,1,1,0,1,0,0,0
361,1,0,1,1,0,1,0,0,1
362,1,0,1,1,0,1,0,1,0
363,1,0,1,1,0,1,0,1,1
364,1,0,1,1,0,1,1,0,0
365,1,0,1,1,0,1,1,0,1
366,1,0,1,1,0,1,1,1,0
367,1,0,1,1,0,1,1,1,1
368,1,0,1,1,1,0,0,0,0
369,1,0,1,1,1,0,0,0,1
370,1,0,1,1,1,0,0,1,0
371,1,0,1,1,1,0,0,1,1
372,1,0,1,1,1,0,1,0,0
373,1,0,1,1,1,0,1,0,1
374,1,0,1,1,1,0,1,1,0
375,1,0,1,1,1,0,1,1,1
376,1,0,1,1,1,1,0,0,0
377,1,0,1,1,1,1,0,0,1
378,1,0,1,1,1,1,0,1,0
379,1,0,1,1,1,1,0,1,1
380,1,0,1,1,1,1,1,0,0
381,1,0,1,1,1,1,1,0,1
382,1,0,1,1,1,1,1,1,0
383,1,0,1,1,1,1,1,1,1
384,1,1,0,0,0,0,0,0,0
385,1,1,0,0,0,0,0,0,1
386,1,1,0,0,0,0,0,1,0
387,1,1,0,0,0,0,0,1,1
388,1,1,0,0,0,0,1,0,0
389,1,1,0,0,0,0,1,0,1
390,1,1,0,0,0,0,1,1,0
391,1,1,0,0,0,0,1,1,1
392,1,1,0,0,0,1,0,0,0
393,1,1,0,0,0,1,0,0,1
394,1,1,0,0,0,1,0,1,0
395,1,1,0,0,0,1,0,1,1
396,1,1,0,0,0,1,1,0,0
397,1,1,0,0,0,1,1,0,1
398,1,1,0,0,0,1,1,1,0
399,1,1,0,0,0,1,1,1,1
400,1,1,0,0,1,0,0,0,0
401,1,1,0,0,1,0,0,0,1
402,1,1,0,0,1,0,0,1,0
403,1,1,0,0,1,0,0,1,1
404,1,1,0,0,1,0,1,0,0
405,1,1,0,0,1,0,1,0,1
406,1,1,0,0,1,0,1,1,0
407,1,1,0,0,1,0,1,1,1
408,1,1,0,0,1,1,0,0,0
409,1,1,0,0,1,1,0,0,1
410,1,1,0,0,1,1,0,1,0
411,1,1,0,0,1,1,0,1,1
412,1,1,0,0,1,1,1,0,0
413,1,1,0,0,1,1,1,0,1
414,1,1,0,0,1,1,1,1,0
415,1,1,0,0,1,1,1,1,1
416,1,1,0,1,0,0,0,0,0
417,1,1,0,1,0,0,0,0,1
418,1,1,0,1,0,0,0,1,0
419,1,1,0,1,0,0,0,1,1
420,1,1,0,1,0,0,1,0,0
421,1,1,0,1,0,0,1,0,1
422,1,1,0,1,0,0,1,1,0
423,1,1,0,1,0,0,1,1,1
424,1,1,0,1,0,1,0,0,0
425,1,1,0,1,0,1,0,0,1
426,1,1,0,1,0,1,0,1,0
427,1,1,0,1,0,1,0,1,1
428,1,1,0,1,0,1,1,0,0
429,1,1,0,1,0,1,1,0,1
430,1,1,0,1,0,1,1,1,0
431,1,1,0,1,0,1,1,1,1
432,1,1,0,1,1,0,0,0,0
433,1,1,0,1,1,0,0,0,1
434,1,1,0,1,1,0,0,1,0
435,1,1,0,1,1,0,0,1,1
436,1,1,0,1,1,0,1,0,0
437,1,1,0,1,1,0,1,0,1
438,1,1,0,1,1,0,1,1,0
439,1,1,0,1,1,0,1,1,1
440,1,1,0,1,1,1,0,0,0
441,1,1,0,1,1,1,0,0,1
442,1,1,0,1,1,1,0,1,0
443,1,1,0,1,1,1,0,1,1
444,1,1,0,1,1,1,1,0,0
445,1,1,0,1,1,1,1,0,1
446,1,1,0,1,1,1,1,1,0
447,1,1,0,1,1,1,1,1,1
448,1,1,1,0,0,0,0,0,0
449,1,1,1,0,0,0,0,0,1
450,1,1,1,0,0,0,0,1,0
451,1,1,1,0,0,0,0,1,1
452,1,1,1,0,0,0,1,0,0
453,1,1,1,0,0,0,1,0,1
454,1,1,1,0,0,0,1,1,0
455,1,1,1,0,0,0,1,1,1
456,1,1,1,0,0,1,0,0,0
457,1,1,1,0,0,1,0,0,1
458,1,1,1,0,0,1,0,1,0
459,1,1,1,0,0,1,0,1,1
460,1,1,1,0,0,1,1,0,0
461,1,1,1,0,0,1,1,0,1
462,1,1,1,0,0,1,1,1,0
463,1,1,1,0,0,1,1,1,1
464,1,1,1,0,1,0,0,0,0
465,1,1,1,0,1,0,0,0,1
466,1,1,1,0,1,0,0,1,0
467,1,1,1,0,1,0,0,1,1
468,1,1,1,0,1,0,1,0,0
469,1,1,1,0,1,0,1,0,1
470,1,1,1,0,1,0,1,1,0
471,1,1,1,0,1,0,1,1,1
472,1,1,1,0,1,1,0,0,0
473,1,1,1,0,1,1,0,0,1
474,1,1,1,0,1,1,0,1,0
475,1,1,1,0,1,1,0,1,1
476,1,1,1,0,1,1,1,0,0
477,1,1,1,0,1,1,1,0,1
478,1,1,1,0,1,1,1,1,0
479,1,1,1,0,1,1,1,1,1
480,1,1,1,1,0,0,0,0,0
481,1,1,1,1,0,0,0,0,1
482,1,1,1,1,0,0,0,1,0
483,1,1,1,1,0,0,0,1,1
484,1,1,1,1,0,0,1,0,0
485,1,1,1,1,0,0,1,0,1
486,1,1,1,1,0,0,1,1,0
487,1,1,1,1,0,0,1,1,1
488,1,1,1,1,0,1,0,0,0
489,1,1,1,1,0,1,0,0,1
490,1,1,1,1,0,1,0,1,0
491,1,1,1,1,0,1,0,1,1
492,1,1,1,1,0,1,1,0,0
493,1,1,1,1,0,1,1,0,1
494,1,1,1,1,0,1,1,1,0
495,1,1,1,1,0,1,1,1,1
496,1,1,1,1,1,0,0,0,0
497,1,1,1,1,1,0,0,0,1
498,1,1,1,1,1,0,0,1,0
499,1,1,1,1,1,0,0,1,1
500,1,1,1,1,1,0,1,0,0
501,1,1,1,1,1,0,1,0,1
502,1,1,1,1,1,0,1,1,0
503,1,1,1,1,1,0,1,1,1
504,1,1,1,1,1,1,0,0,0
505,1,1,1,1,1,1,0,0,1
506,1,1,1,1,1,1,0,1,0
507,1,1,1,1,1,1,0,1,1
508,1,1,1,1,1,1,1,0,0
509,1,1,1,1,1,1,1,0,1
510,1,1,1,1,1,1,1,1,0
511,1,1,1,1,1,1,1,1,1
